,Unnamed: 0,Unnamed: 0.1,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s),fit_norm_intensity
214,220,110,0.377950907368,0.0029201013139900003,0.370790900368,0.00595230246836,500.0,30.0001251544,0.2,0.36931749317730145
215,221,111,0.381299049327,0.0029201013139900003,0.372893410057,0.00595230246836,555.5555,30.0001251544,0.2,0.37408278117394844
216,222,112,0.3805412620620001,0.0029201013139900003,0.377341310348,0.00595230246836,611.1111,30.0001251544,0.2,0.3766920804887841
217,223,113,0.3864999337690001,0.0029201013139900003,0.380135952057,0.00595230246836,666.6667,30.0001251544,0.2,0.3783058095637292
218,224,114,0.370594043264,0.0029201013139900003,0.366838917203,0.00595230246836,722.2222,30.0001251544,0.2,0.3794030851118636
219,225,115,0.379218267595,0.0029201013139900003,0.375969015053,0.00595230246836,777.7778,30.0001251544,0.2,0.38019850799713956
220,226,116,0.3789856431050001,0.0029201013139900003,0.372765864331,0.00595230246836,833.3333,30.0001251544,0.2,0.38079318935842915
221,227,117,0.38289012747,0.0029201013139900003,0.377050433555,0.00595230246836,888.8889,30.0001251544,0.2,0.38123906403561714
222,228,118,0.386759152648,0.0029201013139900003,0.380947287951,0.00595230246836,944.4445,30.0001251544,0.2,0.3815690652172598
223,229,119,0.376792981527,0.0029201013139900003,0.3772565619560001,0.00595230246836,1000.0,30.0001251544,0.2,0.3818108039118202
224,230,0,0.377196008143,0.00315563035526,0.368862137207,0.00376852780486,-1000.0,40.000073832800005,0.2,0.3815163678711864
225,231,1,0.383793145912,0.00315563035526,0.381593508302,0.00376852780486,-944.4445,40.000073832800005,0.2,0.38133177437198107
226,232,2,0.381795257143,0.00315563035526,0.371281492826,0.00376852780486,-888.8889,40.000073832800005,0.2,0.3810774512376441
227,233,3,0.379039199913,0.00315563035526,0.374360573843,0.00376852780486,-833.3333,40.000073832800005,0.2,0.3807294400391524
228,234,4,0.377501726173,0.00315563035526,0.369723163434,0.00376852780486,-777.7778,40.000073832800005,0.2,0.38027285580346637
229,235,5,0.386179768328,0.00315563035526,0.377567491761,0.00376852780486,-722.2222,40.000073832800005,0.2,0.37970160272003733
230,236,6,0.375969460055,0.00315563035526,0.363674230659,0.00376852780486,-666.6667,40.000073832800005,0.2,0.37901201625384867
231,237,7,0.383150770452,0.00315563035526,0.375754213543,0.00376852780486,-611.1111,40.000073832800005,0.2,0.37819020053805624
232,238,8,0.385587324771,0.00315563035526,0.3760829887830001,0.00376852780486,-555.5555,40.000073832800005,0.2,0.37719461817087374
233,239,9,0.379105673673,0.00315563035526,0.374385222924,0.00376852780486,-500.0,40.000073832800005,0.2,0.37593373502438426
234,240,10,0.383792533251,0.00315563035526,0.384799097103,0.00376852780486,-500.0,40.000073832800005,0.2,0.37593373502438426
235,241,11,0.373451421773,0.00315563035526,0.365932642278,0.00376852780486,-489.899,40.000073832800005,0.2,0.3756642411309258
236,242,12,0.376920616852,0.00315563035526,0.371673582372,0.00376852780486,-479.798,40.000073832800005,0.2,0.37537921940908686
237,243,13,0.364477157839,0.00315563035526,0.361286773851,0.00376852780486,-469.697,40.000073832800005,0.2,0.37507711507748187
238,244,14,0.374761291809,0.00315563035526,0.369963854459,0.00376852780486,-459.5959,40.000073832800005,0.2,0.37475625010823616
239,245,15,0.372944750809,0.00315563035526,0.370717343029,0.00376852780486,-449.495,40.000073832800005,0.2,0.37441458312588055
240,246,16,0.368551049703,0.00315563035526,0.365712250497,0.00376852780486,-439.394,40.000073832800005,0.2,0.3740501302119611
241,247,17,0.372122865564,0.00315563035526,0.366574243354,0.00376852780486,-429.2929,40.000073832800005,0.2,0.3736605471506133
242,248,18,0.369189749195,0.00315563035526,0.370820772505,0.00376852780486,-419.1919,40.000073832800005,0.2,0.3732431203480103
243,249,19,0.380499171988,0.00315563035526,0.371511792571,0.00376852780486,-409.0909,40.000073832800005,0.2,0.3727949846468667
244,250,20,0.375032700801,0.00315563035526,0.370782953082,0.00376852780486,-398.9899,40.000073832800005,0.2,0.3723128846534422
245,251,21,0.36881970172,0.00315563035526,0.372580281895,0.00376852780486,-388.8889,40.000073832800005,0.2,0.3717931730222534
246,252,22,0.371516330795,0.00315563035526,0.368685968777,0.00376852780486,-378.7879,40.000073832800005,0.2,0.37123175022256216
247,253,23,0.3700162294,0.00315563035526,0.364927225603,0.00376852780486,-368.6869,40.000073832800005,0.2,0.3706239920767661
248,254,24,0.36480554434,0.00315563035526,0.35816262368,0.00376852780486,-358.5858,40.000073832800005,0.2,0.3699647225613433
249,255,25,0.372256119415,0.00315563035526,0.366699059533,0.00376852780486,-348.4849,40.000073832800005,0.2,0.3692478051707326
250,256,26,0.366703262973,0.00315563035526,0.370488976544,0.00376852780486,-338.3839,40.000073832800005,0.2,0.36846661682562354
251,257,27,0.373126098578,0.00315563035526,0.359372120246,0.00376852780486,-328.2828,40.000073832800005,0.2,0.36761334788137606
252,258,28,0.369435426409,0.00315563035526,0.359295756427,0.00376852780486,-318.1818,40.000073832800005,0.2,0.3666788488815546
253,259,29,0.370363608404,0.00315563035526,0.364595912957,0.00376852780486,-308.0808,40.000073832800005,0.2,0.36565270437210684
254,260,30,0.372196691261,0.00315563035526,0.3636074123170001,0.00376852780486,-297.9798,40.000073832800005,0.2,0.36452266706573944
255,261,31,0.363160242197,0.00315563035526,0.362026729592,0.00376852780486,-287.8788,40.000073832800005,0.2,0.3632743247458307
256,262,32,0.373367180833,0.00315563035526,0.374000624766,0.00376852780486,-277.7778,40.000073832800005,0.2,0.36189059374614563
257,263,33,0.352834140923,0.00315563035526,0.352680015621,0.00376852780486,-267.6768,40.000073832800005,0.2,0.3603510661829072
258,264,34,0.357718890127,0.00315563035526,0.3460563001120001,0.00376852780486,-257.5757,40.000073832800005,0.2,0.3586312563942993
259,265,35,0.355892240215,0.00315563035526,0.349544024225,0.00376852780486,-247.4747,40.000073832800005,0.2,0.3567011293847261
260,266,36,0.360642203915,0.00315563035526,0.350545091063,0.00376852780486,-237.3737,40.000073832800005,0.2,0.3545241874846524
261,267,37,0.345754532316,0.00315563035526,0.339727890258,0.00376852780486,-227.2727,40.000073832800005,0.2,0.3520552215988572
262,268,38,0.348602488753,0.00315563035526,0.34922805684,0.00376852780486,-217.1717,40.000073832800005,0.2,0.3492379274534748
263,269,39,0.3451017416130001,0.00315563035526,0.343502945324,0.00376852780486,-207.0707,40.000073832800005,0.2,0.3460017467436137
264,270,40,0.343205860964,0.00315563035526,0.333378335359,0.00376852780486,-196.9697,40.000073832800005,0.2,0.3422579704273552
265,271,41,0.334390276329,0.00315563035526,0.328542040699,0.00376852780486,-186.8687,40.000073832800005,0.2,0.33789527738937886
266,272,42,0.336108485176,0.00315563035526,0.335631792997,0.00376852780486,-176.7677,40.000073832800005,0.2,0.3327754432226923
267,273,43,0.32975273599300003,0.00315563035526,0.324788009849,0.00376852780486,-166.6667,40.000073832800005,0.2,0.32673120663369104
268,274,44,0.328892865742,0.00315563035526,0.324888901921,0.00376852780486,-156.5657,40.000073832800005,0.2,0.31957079941757843
269,275,45,0.312220205205,0.00315563035526,0.309323732328,0.00376852780486,-146.4646,40.000073832800005,0.2,0.3110982576849986
270,276,46,0.307287668413,0.00315563035526,0.311034668529,0.00376852780486,-136.3636,40.000073832800005,0.2,0.30116285997760833
271,277,47,0.289096710437,0.00315563035526,0.290738808673,0.00376852780486,-126.2626,40.000073832800005,0.2,0.28975639071669557
272,278,48,0.291510075523,0.00315563035526,0.284934070958,0.00376852780486,-116.1616,40.000073832800005,0.2,0.27713691208957075
273,279,49,0.27072538495000004,0.00315563035526,0.264666001732,0.00376852780486,-106.0606,40.000073832800005,0.2,0.2638246526564384
274,280,50,0.233447329195,0.00315563035526,0.230594930538,0.00376852780486,-95.95959,40.000073832800005,0.2,0.24993294702150934
275,281,51,0.212364640126,0.00315563035526,0.20889842291,0.00376852780486,-85.85859,40.000073832800005,0.2,0.23290563305442816
276,282,52,0.200317113532,0.00315563035526,0.200468799741,0.00376852780486,-75.75758,40.000073832800005,0.2,0.20482499562778647
277,283,53,0.181272779516,0.00315563035526,0.17601932810100002,0.00376852780486,-65.65656,40.000073832800005,0.2,0.16127805816000612
278,284,54,0.121665973338,0.00315563035526,0.118361623927,0.00376852780486,-55.55556,40.000073832800005,0.2,0.12976237445936517
279,285,65,0.16427795099099998,0.00315563035526,0.15517103884400002,0.00376852780486,55.55556,40.000073832800005,0.2,0.11742186306247786
280,286,66,0.161309943556,0.00315563035526,0.158235499574,0.00376852780486,65.65656,40.000073832800005,0.2,0.14637328691039134
281,287,67,0.196772316038,0.00315563035526,0.20169134582000006,0.00376852780486,75.75758,40.000073832800005,0.2,0.18753859140407494
282,288,68,0.225921090439,0.00315563035526,0.217330825142,0.00376852780486,85.85859,40.000073832800005,0.2,0.21344812196197746
283,289,69,0.24279638872900006,0.00315563035526,0.245286749363,0.00376852780486,95.95959,40.000073832800005,0.2,0.2286379581623957
284,290,70,0.258680002671,0.00315563035526,0.259565454426,0.00376852780486,106.0606,40.000073832800005,0.2,0.2409094007370392
285,291,71,0.270634435368,0.00315563035526,0.268093915576,0.00376852780486,116.1616,40.000073832800005,0.2,0.25266317147420814
286,292,72,0.272390721121,0.00315563035526,0.26853711571600003,0.00376852780486,126.2626,40.000073832800005,0.2,0.2636742242568636
287,293,73,0.277488247623,0.00315563035526,0.266069428567,0.00376852780486,136.3636,40.000073832800005,0.2,0.27334919007602276
288,294,74,0.2840882649,0.00315563035526,0.278050452641,0.00376852780486,146.4646,40.000073832800005,0.2,0.2813766974161545
289,295,75,0.289545668698,0.00315563035526,0.284257912838,0.00376852780486,156.5657,40.000073832800005,0.2,0.2877193199745285
290,296,76,0.288737415169,0.00315563035526,0.28341247353,0.00376852780486,166.6667,40.000073832800005,0.2,0.2924827530829455
291,297,77,0.290756471389,0.00315563035526,0.285230464073,0.00376852780486,176.7677,40.000073832800005,0.2,0.29581636705715114
292,298,78,0.301390373742,0.00315563035526,0.299419151659,0.00376852780486,186.8687,40.000073832800005,0.2,0.2978650503392621
293,299,79,0.295933888936,0.00315563035526,0.296066997491,0.00376852780486,196.9697,40.000073832800005,0.2,0.2987483813446698
294,300,80,0.293983389525,0.00315563035526,0.28916513402,0.00376852780486,207.0707,40.000073832800005,0.2,0.29855917663207565
295,301,81,0.295099413499,0.00315563035526,0.285843670374,0.00376852780486,217.1717,40.000073832800005,0.2,0.2973713738443747
296,302,82,0.297131825737,0.00315563035526,0.289381055135,0.00376852780486,227.2727,40.000073832800005,0.2,0.29525374058295545
297,303,83,0.292542471219,0.00315563035526,0.281227888325,0.00376852780486,237.3737,40.000073832800005,0.2,0.29228878984651885
298,304,84,0.296199416379,0.00315563035526,0.28319087346,0.00376852780486,247.4747,40.000073832800005,0.2,0.2885969756231779
299,305,85,0.288674893075,0.00315563035526,0.274178492855,0.00376852780486,257.5757,40.000073832800005,0.2,0.2843650894156676
300,306,86,0.294822306756,0.00315563035526,0.281395115422,0.00376852780486,267.6768,40.000073832800005,0.2,0.2798741832984707
301,307,87,0.286561915866,0.00315563035526,0.274620122221,0.00376852780486,277.7778,40.000073832800005,0.2,0.275517734747481
302,308,88,0.283272996398,0.00315563035526,0.274635225824,0.00376852780486,287.8788,40.000073832800005,0.2,0.2717920693634848
303,309,89,0.277249891712,0.00315563035526,0.270804468669,0.00376852780486,297.9798,40.000073832800005,0.2,0.26924634417464455
304,310,90,0.275022193659,0.00315563035526,0.267759582209,0.00376852780486,308.0808,40.000073832800005,0.2,0.26838651932986957
305,311,91,0.275336979077,0.00315563035526,0.268338714781,0.00376852780486,318.1818,40.000073832800005,0.2,0.26955576857232544
306,312,92,0.282603571938,0.00315563035526,0.265444501869,0.00376852780486,328.2828,40.000073832800005,0.2,0.27283648480386197
307,313,93,0.284663982801,0.00315563035526,0.274059597289,0.00376852780486,338.3839,40.000073832800005,0.2,0.2780208605851031
308,314,94,0.290784316849,0.00315563035526,0.283262645784,0.00376852780486,348.4849,40.000073832800005,0.2,0.28466783138690527
309,315,95,0.307672726092,0.00315563035526,0.296309017633,0.00376852780486,358.5858,40.000073832800005,0.2,0.292220382576109
310,316,96,0.307921160283,0.00315563035526,0.297567449874,0.00376852780486,368.6869,40.000073832800005,0.2,0.30013140406218164
311,317,97,0.312798863881,0.00315563035526,0.30496966552,0.00376852780486,378.7879,40.000073832800005,0.2,0.30795260000529906
312,318,98,0.324535924319,0.00315563035526,0.319628618904,0.00376852780486,388.8889,40.000073832800005,0.2,0.3153712099760539
313,319,99,0.33335855456,0.00315563035526,0.324959345127,0.00376852780486,398.9899,40.000073832800005,0.2,0.322204482411123
314,320,100,0.336821010364,0.00315563035526,0.326226960359,0.00376852780486,409.0909,40.000073832800005,0.2,0.3283723435541914
315,321,101,0.33805766736500004,0.00315563035526,0.332582315042,0.00376852780486,419.1919,40.000073832800005,0.2,0.3338651245486745
316,322,102,0.340825058831,0.00315563035526,0.33886674320200005,0.00376852780486,429.2929,40.000073832800005,0.2,0.33871565888604405
317,323,103,0.34812246856,0.00315563035526,0.339470041539,0.00376852780486,439.394,40.000073832800005,0.2,0.342978775866174
318,324,104,0.35201715696900004,0.00315563035526,0.34843300315399994,0.00376852780486,449.495,40.000073832800005,0.2,0.34671788597756314
319,325,105,0.358120183333,0.00315563035526,0.349944934276,0.00376852780486,459.5959,40.000073832800005,0.2,0.3499968811583849
320,326,106,0.35885415166900003,0.00315563035526,0.351152860067,0.00376852780486,469.697,40.000073832800005,0.2,0.352875749220399
321,327,107,0.363307893591,0.00315563035526,0.362799913261,0.00376852780486,479.798,40.000073832800005,0.2,0.35540873611482066
322,328,108,0.357454833071,0.00315563035526,0.352351482038,0.00376852780486,489.899,40.000073832800005,0.2,0.3576435509994277
323,329,109,0.37149611297,0.00315563035526,0.364132413574,0.00376852780486,500.0,40.000073832800005,0.2,0.3596215841842973
324,330,110,0.363884407952,0.00315563035526,0.359334059166,0.00376852780486,500.0,40.000073832800005,0.2,0.3596215841842973
325,331,111,0.374375621468,0.00315563035526,0.373537246211,0.00376852780486,555.5555,40.000073832800005,0.2,0.3672626065834531
326,332,112,0.374985525875,0.00315563035526,0.366846591532,0.00376852780486,611.1111,40.000073832800005,0.2,0.37167999804181334
327,333,113,0.380645598059,0.00315563035526,0.374773929263,0.00376852780486,666.6667,40.000073832800005,0.2,0.3744964257907563
328,334,114,0.374687466112,0.00315563035526,0.36837326377,0.00376852780486,722.2222,40.000073832800005,0.2,0.37643016459738315
329,335,115,0.37211673895,0.00315563035526,0.360298635698,0.00376852780486,777.7778,40.000073832800005,0.2,0.3778206605226629
330,336,116,0.3833269106,0.00315563035526,0.375857159704,0.00376852780486,833.3333,40.000073832800005,0.2,0.37884068828912293
331,337,117,0.380164046212,0.00315563035526,0.3752896267000001,0.00376852780486,888.8889,40.000073832800005,0.2,0.37959005320976913
332,338,118,0.383027931845,0.00315563035526,0.377178785422,0.00376852780486,944.4445,40.000073832800005,0.2,0.38013846376044186
333,339,119,0.387047909507,0.00315563035526,0.382025954677,0.00376852780486,1000.0,40.000073832800005,0.2,0.3805435267044952
334,340,0,0.382787373195,0.00187331890359,0.379069966932,0.00194600589401,-1000.0,20.000859683199998,0.2,0.3829544915384386
335,341,1,0.377049052096,0.00187331890359,0.37838560953,0.00194600589401,-944.4445,20.000859683199998,0.2,0.3828984631756825
336,342,2,0.380455351683,0.00187331890359,0.375255774811,0.00194600589401,-888.8889,20.000859683199998,0.2,0.3828211908988305
337,343,3,0.387629700665,0.00187331890359,0.38098544411,0.00194600589401,-833.3333,20.000859683199998,0.2,0.3827216579017642
338,344,4,0.379797070649,0.00187331890359,0.370271723454,0.00194600589401,-777.7778,20.000859683199998,0.2,0.38260245645492347
339,345,5,0.377383983047,0.00187331890359,0.370241454959,0.00194600589401,-722.2222,20.000859683199998,0.2,0.3824675131601115
340,346,6,0.379503891782,0.00187331890359,0.379941241335,0.00194600589401,-666.6667,20.000859683199998,0.2,0.38231791076813204
341,347,7,0.380925595958,0.00187331890359,0.371349450697,0.00194600589401,-611.1111,20.000859683199998,0.2,0.3821465861742056
342,348,8,0.382531375015,0.00187331890359,0.37403249349,0.00194600589401,-555.5555,20.000859683199998,0.2,0.3819329590356676
343,349,9,0.386097063945,0.00187331890359,0.385458066437,0.00194600589401,-500.0,20.000859683199998,0.2,0.3816379318130024
344,350,10,0.37747388717,0.00187331890359,0.376208569144,0.00194600589401,-500.0,20.000859683199998,0.2,0.3816379318130024
345,351,11,0.374061492388,0.00187331890359,0.370680649613,0.00194600589401,-489.899,20.000859683199998,0.2,0.38157105979396844
346,352,12,0.382278424433,0.00187331890359,0.386399163384,0.00194600589401,-479.798,20.000859683199998,0.2,0.38149900428823974
347,353,13,0.384943853098,0.00187331890359,0.390991894957,0.00194600589401,-469.697,20.000859683199998,0.2,0.38142124100386193
348,354,14,0.376050354436,0.00187331890359,0.368877805001,0.00194600589401,-459.5959,20.000859683199998,0.2,0.3813372013623856
349,355,15,0.380058249745,0.00187331890359,0.372660884486,0.00194600589401,-449.495,20.000859683199998,0.2,0.38124626925995303
350,356,16,0.384543398802,0.00187331890359,0.378794776872,0.00194600589401,-439.394,20.000859683199998,0.2,0.38114777231374214
351,357,17,0.374786211044,0.00187331890359,0.375765756741,0.00194600589401,-429.2929,20.000859683199998,0.2,0.3810409728471913
352,358,18,0.38375681392,0.00187331890359,0.3749008736940001,0.00194600589401,-419.1919,20.000859683199998,0.2,0.3809250769363825
353,359,19,0.373167936838,0.00187331890359,0.371945776222,0.00194600589401,-409.0909,20.000859683199998,0.2,0.3807991991514476
354,360,20,0.378474108629,0.00187331890359,0.376194218742,0.00194600589401,-398.9899,20.000859683199998,0.2,0.38066236590462355
355,361,21,0.381074928229,0.00187331890359,0.375052939718,0.00194600589401,-388.8889,20.000859683199998,0.2,0.3805134975374789
356,362,22,0.376820787052,0.00187331890359,0.366653130928,0.00194600589401,-378.7879,20.000859683199998,0.2,0.38035139083896996
357,363,23,0.378288205189,0.00187331890359,0.374815012466,0.00194600589401,-368.6869,20.000859683199998,0.2,0.3801746979058683
358,364,24,0.377862760595,0.00187331890359,0.372010292735,0.00194600589401,-358.5858,20.000859683199998,0.2,0.3799818810118958
359,365,25,0.37549904407,0.00187331890359,0.374663669992,0.00194600589401,-348.4849,20.000859683199998,0.2,0.3797712790534135
360,366,26,0.376806463345,0.00187331890359,0.378684314954,0.00194600589401,-338.3839,20.000859683199998,0.2,0.3795408744880665
361,367,28,0.365796103545,0.00187331890359,0.358629929745,0.00194600589401,-318.1818,20.000859683199998,0.2,0.3790113662693429
362,368,29,0.376109173065,0.00187331890359,0.370151614207,0.00194600589401,-308.0808,20.000859683199998,0.2,0.37870670086737657
363,369,30,0.370565593438,0.00187331890359,0.367612075433,0.00194600589401,-297.9798,20.000859683199998,0.2,0.37837091937159195
364,370,31,0.376066811461,0.00187331890359,0.377675807297,0.00194600589401,-287.8788,20.000859683199998,0.2,0.377999912563365
365,371,32,0.3780291594120001,0.00187331890359,0.378018166885,0.00194600589401,-277.7778,20.000859683199998,0.2,0.37758882614617734
366,372,33,0.377291945606,0.00187331890359,0.375420141179,0.00194600589401,-267.6768,20.000859683199998,0.2,0.3771318885164376
367,373,34,0.366018882913,0.00187331890359,0.367681295019,0.00194600589401,-257.5757,20.000859683199998,0.2,0.37662215226798496
368,374,35,0.370227614889,0.00187331890359,0.365140188554,0.00194600589401,-247.4747,20.000859683199998,0.2,0.3760513688365505
369,375,36,0.372824472613,0.00187331890359,0.366474414158,0.00194600589401,-237.3737,20.000859683199998,0.2,0.3754093937955024
370,376,37,0.371190046141,0.00187331890359,0.366020266144,0.00194600589401,-227.2727,20.000859683199998,0.2,0.3746838648120137
371,377,38,0.37008803493,0.00187331890359,0.363743375903,0.00194600589401,-217.1717,20.000859683199998,0.2,0.3738595388082376
372,378,39,0.375974774021,0.00187331890359,0.374328184125,0.00194600589401,-207.0707,20.000859683199998,0.2,0.37291745975849677
373,379,40,0.372941805112,0.00187331890359,0.365308413854,0.00194600589401,-196.9697,20.000859683199998,0.2,0.37183383886194327
374,380,41,0.372204591307,0.00187331890359,0.364602591144,0.00194600589401,-186.8687,20.000859683199998,0.2,0.37057853043235245
375,381,42,0.376152144188,0.00187331890359,0.3722599173740001,0.00194600589401,-176.7677,20.000859683199998,0.2,0.36911293270877876
376,382,43,0.36388617427,0.00187331890359,0.355878029141,0.00194600589401,-166.6667,20.000859683199998,0.2,0.3673870607974351
377,383,44,0.367840431865,0.00187331890359,0.365432382032,0.00194600589401,-156.5657,20.000859683199998,0.2,0.3653354140032571
378,384,45,0.362640925982,0.00187331890359,0.3596764237610001,0.00194600589401,-146.4646,20.000859683199998,0.2,0.36287099495276376
379,385,46,0.362579974034,0.00187331890359,0.355577273658,0.00194600589401,-136.3636,20.000859683199998,0.2,0.35987705581537655
380,386,47,0.350893047618,0.00187331890359,0.34728756501100005,0.00194600589401,-126.2626,20.000859683199998,0.2,0.35619423430841285
381,387,48,0.348284304264,0.00187331890359,0.341843456651,0.00194600589401,-116.1616,20.000859683199998,0.2,0.35160258822631096
382,388,49,0.348446131685,0.00187331890359,0.33914642523,0.00194600589401,-106.0606,20.000859683199998,0.2,0.34579497517194563
383,389,50,0.333336143895,0.00187331890359,0.334460355748,0.00194600589401,-95.95959,20.000859683199998,0.2,0.3383392932597029
384,390,51,0.325942672662,0.00187331890359,0.323858785292,0.00194600589401,-85.85859,20.000859683199998,0.2,0.3286283167076165
385,391,52,0.316143428059,0.00187331890359,0.308437409255,0.00194600589401,-75.75758,20.000859683199998,0.2,0.315822259047851
386,392,53,0.28810970741,0.00187331890359,0.284386617997,0.00194600589401,-65.65656,20.000859683199998,0.2,0.2988026192541724
387,393,54,0.261819273412,0.00187331890359,0.258765241574,0.00194600589401,-55.55556,20.000859683199998,0.2,0.276098667816473
388,394,55,0.224569557347,0.00187331890359,0.221913047659,0.00194600589401,-45.45454,20.000859683199998,0.2,0.244928147082083
389,395,56,0.182504789807,0.00187331890359,0.17935084087699998,0.00194600589401,-35.35353,20.000859683199998,0.2,0.19360448944461958
390,399,63,0.187464663108,0.00187331890359,0.189948431811,0.00194600589401,35.35353,20.000859683199998,0.2,0.18627385547809772
391,400,64,0.244597331117,0.00187331890359,0.24500778861,0.00194600589401,45.45454,20.000859683199998,0.2,0.2363491267311185
392,401,65,0.284788191982,0.00187331890359,0.279455626949,0.00194600589401,55.55556,20.000859683199998,0.2,0.2671334115480404
393,402,66,0.298286854087,0.00187331890359,0.292075539229,0.00194600589401,65.65656,20.000859683199998,0.2,0.28978234577582723
394,403,67,0.316408264271,0.00187331890359,0.310964888868,0.00194600589401,75.75758,20.000859683199998,0.2,0.3068260551128827
395,404,68,0.32397301047800003,0.00187331890359,0.314691169703,0.00194600589401,85.85859,20.000859683199998,0.2,0.31963504292217354
396,405,69,0.334263223017,0.00187331890359,0.329399125759,0.00194600589401,95.95959,20.000859683199998,0.2,0.3292871257903555
397,406,70,0.33722152579000003,0.00187331890359,0.334222910863,0.00194600589401,106.0606,20.000859683199998,0.2,0.33660376386848906
398,407,71,0.340029277252,0.00187331890359,0.334210369335,0.00194600589401,116.1616,20.000859683199998,0.2,0.3421816089817104
399,408,72,0.352374789462,0.00187331890359,0.34828521942400004,0.00194600589401,126.2626,20.000859683199998,0.2,0.34644378002837195
400,409,73,0.344016448899,0.00187331890359,0.340679988771,0.00194600589401,136.3636,20.000859683199998,0.2,0.3496870914518447
401,410,74,0.346969875516,0.00187331890359,0.34205159777500005,0.00194600589401,146.4646,20.000859683199998,0.2,0.3521180806573444
402,411,75,0.354899723888,0.00187331890359,0.344603557485,0.00194600589401,156.5657,20.000859683199998,0.2,0.3538782468204679
403,412,76,0.344369360675,0.00187331890359,0.343561404767,0.00194600589401,166.6667,20.000859683199998,0.2,0.3550606080730402
404,413,77,0.35572379421800004,0.00187331890359,0.349466293679,0.00194600589401,176.7677,20.000859683199998,0.2,0.3557207345270174
405,414,78,0.352138600665,0.00187331890359,0.349582664586,0.00194600589401,186.8687,20.000859683199998,0.2,0.3558827871703834
406,415,79,0.34428890410400004,0.00187331890359,0.3466421586990001,0.00194600589401,196.9697,20.000859683199998,0.2,0.3555424902778854
407,416,80,0.35189265955700005,0.00187331890359,0.343253775563,0.00194600589401,207.0707,20.000859683199998,0.2,0.3546674172024472
408,417,81,0.342788876676,0.00187331890359,0.3403865893770001,0.00194600589401,217.1717,20.000859683199998,0.2,0.3531952413592512
409,418,82,0.34816270512900005,0.00187331890359,0.3388233603,0.00194600589401,227.2727,20.000859683199998,0.2,0.3510308259939709
410,419,83,0.344037782081,0.00187331890359,0.333237074428,0.00194600589401,237.3737,20.000859683199998,0.2,0.3480441845379877
411,420,84,0.332628796544,0.00187331890359,0.329499337389,0.00194600589401,247.4747,20.000859683199998,0.2,0.3440743010659661
412,421,85,0.335478300091,0.00187331890359,0.333058237066,0.00194600589401,257.5757,20.000859683199998,0.2,0.33895030953593513
413,422,86,0.331664231975,0.00187331890359,0.319930031138,0.00194600589401,267.6768,20.000859683199998,0.2,0.33255354104904034
414,423,87,0.327766659691,0.00187331890359,0.320916108756,0.00194600589401,277.7778,20.000859683199998,0.2,0.32495915513584944
415,424,88,0.322586963191,0.00187331890359,0.317747443538,0.00194600589401,287.8788,20.000859683199998,0.2,0.31668854388998896
416,425,89,0.319576851263,0.00187331890359,0.310820178932,0.00194600589401,297.9798,20.000859683199998,0.2,0.30900158937546046
417,426,90,0.312734080875,0.00187331890359,0.303880975757,0.00194600589401,308.0808,20.000859683199998,0.2,0.30389075695921935
418,427,91,0.303981350736,0.00187331890359,0.296988441535,0.00194600589401,318.1818,20.000859683199998,0.2,0.30329682598766516
419,428,92,0.301338870479,0.00187331890359,0.294646431823,0.00194600589401,328.2828,20.000859683199998,0.2,0.30778449025254756
420,429,93,0.308662186021,0.00187331890359,0.304159421791,0.00194600589401,338.3839,20.000859683199998,0.2,0.31603450045869824
421,430,94,0.323237015711,0.00187331890359,0.31230237044500003,0.00194600589401,348.4849,20.000859683199998,0.2,0.3258273074874822
422,431,95,0.3273381675,0.00187331890359,0.321224099735,0.00194600589401,358.5858,20.000859683199998,0.2,0.33534498649653227
423,432,96,0.343510547735,0.00187331890359,0.34118128810500004,0.00194600589401,368.6869,20.000859683199998,0.2,0.34365564472000343
424,433,97,0.350505393231,0.00187331890359,0.34463298183799995,0.00194600589401,378.7879,20.000859683199998,0.2,0.3505147699328145
425,434,98,0.354722048961,0.00187331890359,0.352294649366,0.00194600589401,388.8889,20.000859683199998,0.2,0.35602684904612586
426,435,99,0.363028580368,0.00187331890359,0.35780677139600003,0.00194600589401,398.9899,20.000859683199998,0.2,0.36041416806508525
427,436,100,0.36760241451,0.00187331890359,0.364689296514,0.00194600589401,409.0909,20.000859683199998,0.2,0.3639064069450854
428,437,101,0.371197665134,0.00187331890359,0.367039506456,0.00194600589401,419.1919,20.000859683199998,0.2,0.3667008861719307
429,438,102,0.367975745188,0.00187331890359,0.3653601476560001,0.00194600589401,429.2929,20.000859683199998,0.2,0.3689548570674543
430,439,103,0.368211019706,0.00187331890359,0.366137240009,0.00194600589401,439.394,20.000859683199998,0.2,0.3707895698091746
431,440,104,0.373163670201,0.00187331890359,0.372774240602,0.00194600589401,449.495,20.000859683199998,0.2,0.3722972128422197
432,441,105,0.372175943892,0.00187331890359,0.375794457545,0.00194600589401,459.5959,20.000859683199998,0.2,0.3735477676278363
433,442,106,0.366783220335,0.00187331890359,0.368265440791,0.00194600589401,469.697,20.000859683199998,0.2,0.3745944967654989
434,443,107,0.370902962468,0.00187331890359,0.364453781094,0.00194600589401,479.798,20.000859683199998,0.2,0.3754781058417846
