Unnamed: 0,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s)
0,0.515043206135,0.00356324708632,0.512014098043,0.00515589835585,-1000.0,9.9990191369,0.2
1,0.52372667278,0.00356324708632,0.518987450543,0.00515589835585,-922.2222,9.9990191369,0.2
2,0.51130796161,0.00356324708632,0.504667915121,0.00515589835585,-844.4445,9.9990191369,0.2
3,0.510021511915,0.00356324708632,0.509633985564,0.00515589835585,-766.6667,9.9990191369,0.2
4,0.511767231031,0.00356324708632,0.508602834345,0.00515589835585,-688.8889,9.9990191369,0.2
5,0.520726905992,0.00356324708632,0.508980858999,0.00515589835585,-611.1111,9.9990191369,0.2
6,0.511865125037,0.00356324708632,0.506303713408,0.00515589835585,-533.3333,9.9990191369,0.2
7,0.519051632037,0.00356324708632,0.502547514236,0.00515589835585,-455.5555,9.9990191369,0.2
8,0.509328755315,0.00356324708632,0.507387768841,0.00515589835585,-377.7778,9.9990191369,0.2
9,0.520377844722,0.00356324708632,0.503544422001,0.00515589835585,-300.0,9.9990191369,0.2
10,0.521980678489,0.00356324708632,0.513839389605,0.00515589835585,-300.0,9.9990191369,0.2
11,0.515475026709,0.00356324708632,0.509797122921,0.00515589835585,-290.6897,9.9990191369,0.2
12,0.50203816284,0.00356324708632,0.494586295782,0.00515589835585,-281.3793,9.9990191369,0.2
13,0.510886528945,0.00356324708632,0.510379069272,0.00515589835585,-272.069,9.9990191369,0.2
14,0.51304453111,0.00356324708632,0.512353646905,0.00515589835585,-262.7586,9.9990191369,0.2
15,0.500867837588,0.00356324708632,0.490615209314,0.00515589835585,-253.4483,9.9990191369,0.2
16,0.49405894141,0.00356324708632,0.486946542569,0.00515589835585,-244.1379,9.9990191369,0.2
17,0.516242012145,0.00356324708632,0.505936269596,0.00515589835585,-234.8276,9.9990191369,0.2
18,0.503646362546,0.00356324708632,0.500091604448,0.00515589835585,-225.5172,9.9990191369,0.2
19,0.505282561452,0.00356324708632,0.491077688331,0.00515589835585,-216.2069,9.9990191369,0.2
20,0.504621518932,0.00356324708632,0.502631199083,0.00515589835585,-206.8965,9.9990191369,0.2
21,0.501663097399,0.00356324708632,0.49525558218,0.00515589835585,-197.5862,9.9990191369,0.2
22,0.504353359526,0.00356324708632,0.49465324366,0.00515589835585,-188.2759,9.9990191369,0.2
23,0.508282878593,0.00356324708632,0.500640461617,0.00515589835585,-178.9655,9.9990191369,0.2
24,0.506776700539,0.00356324708632,0.518787761184,0.00515589835585,-169.6552,9.9990191369,0.2
25,0.491907681068,0.00356324708632,0.489746041178,0.00515589835585,-160.3448,9.9990191369,0.2
26,0.49771307769,0.00356324708632,0.506704631158,0.00515589835585,-151.0345,9.9990191369,0.2
27,0.511490403567,0.00356324708632,0.506460887017,0.00515589835585,-141.7241,9.9990191369,0.2
28,0.50262490773,0.00356324708632,0.488791264405,0.00515589835585,-132.4138,9.9990191369,0.2
29,0.49543337876,0.00356324708632,0.502350518182,0.00515589835585,-123.1034,9.9990191369,0.2
30,0.496712673868,0.00356324708632,0.500576976561,0.00515589835585,-113.7931,9.9990191369,0.2
31,0.487069047952,0.00356324708632,0.477841631204,0.00515589835585,-104.4828,9.9990191369,0.2
32,0.487162401547,0.00356324708632,0.488508274956,0.00515589835585,-95.17242,9.9990191369,0.2
33,0.482254905535,0.00356324708632,0.473684514283,0.00515589835585,-85.86207,9.9990191369,0.2
34,0.468473933571,0.00356324708632,0.45945174177,0.00515589835585,-76.55173,9.9990191369,0.2
35,0.4647345614,0.00356324708632,0.467771169846,0.00515589835585,-67.24138,9.9990191369,0.2
36,0.439622237831,0.00356324708632,0.441162274153,0.00515589835585,-57.93103,9.9990191369,0.2
37,0.414928939133,0.00356324708632,0.405970006453,0.00515589835585,-48.62069,9.9990191369,0.2
