Unnamed: 0,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s)
0,0.506236111323,0.00278498266685,0.509585125348,0.00763222924731,-1000.0,9.99991445208,0.2
1,0.4940771385,0.00278498266685,0.503016288378,0.00763222924731,-944.4445,9.99991445208,0.2
2,0.493950406917,0.00278498266685,0.496174412206,0.00763222924731,-888.8889,9.99991445208,0.2
3,0.488727795382,0.00278498266685,0.50147296234,0.00763222924731,-833.3333,9.99991445208,0.2
4,0.505859243657,0.00278498266685,0.510944243431,0.00763222924731,-777.7778,9.99991445208,0.2
5,0.509915864143,0.00278498266685,0.512362270658,0.00763222924731,-722.2222,9.99991445208,0.2
6,0.501057961702,0.00278498266685,0.501198988072,0.00763222924731,-666.6667,9.99991445208,0.2
7,0.497271137331,0.00278498266685,0.506630785077,0.00763222924731,-611.1111,9.99991445208,0.2
8,0.515307854404,0.00278498266685,0.512188815959,0.00763222924731,-555.5555,9.99991445208,0.2
9,0.501328967664,0.00278498266685,0.504202886829,0.00763222924731,-500.0,9.99991445208,0.2
10,0.513466768146,0.00278498266685,0.529707272988,0.00763222924731,-500.0,9.99991445208,0.2
11,0.507407244227,0.00278498266685,0.50927702118,0.00763222924731,-490.4082,9.99991445208,0.2
12,0.499509961133,0.00278498266685,0.504660133986,0.00763222924731,-480.8163,9.99991445208,0.2
13,0.503755922836,0.00278498266685,0.518480873464,0.00763222924731,-471.2245,9.99991445208,0.2
14,0.500134242722,0.00278498266685,0.49771212785,0.00763222924731,-461.6327,9.99991445208,0.2
15,0.500245851204,0.00278498266685,0.509622060445,0.00763222924731,-452.0408,9.99991445208,0.2
16,0.493066310461,0.00278498266685,0.50271145694,0.00763222924731,-442.449,9.99991445208,0.2
17,0.498965227052,0.00278498266685,0.49854153118,0.00763222924731,-432.8571,9.99991445208,0.2
18,0.500399501906,0.00278498266685,0.50442543248,0.00763222924731,-423.2653,9.99991445208,0.2
19,0.494840250152,0.00278498266685,0.502338365701,0.00763222924731,-413.6735,9.99991445208,0.2
20,0.494393816225,0.00278498266685,0.503054626074,0.00763222924731,-404.0816,9.99991445208,0.2
21,0.501902435636,0.00278498266685,0.496332905852,0.00763222924731,-394.4898,9.99991445208,0.2
22,0.499341489793,0.00278498266685,0.49535856733,0.00763222924731,-384.8979,9.99991445208,0.2
23,0.50892711583,0.00278498266685,0.503960704796,0.00763222924731,-375.3061,9.99991445208,0.2
24,0.491647158707,0.00278498266685,0.500175558597,0.00763222924731,-365.7143,9.99991445208,0.2
25,0.486369499086,0.00278498266685,0.498052491787,0.00763222924731,-356.1224,9.99991445208,0.2
26,0.485989001876,0.00278498266685,0.485364116945,0.00763222924731,-346.5306,9.99991445208,0.2
27,0.502066370046,0.00278498266685,0.499834727127,0.00763222924731,-336.9388,9.99991445208,0.2
28,0.505549220097,0.00278498266685,0.500773533151,0.00763222924731,-327.3469,9.99991445208,0.2
29,0.505770017364,0.00278498266685,0.507648136624,0.00763222924731,-317.7551,9.99991445208,0.2
30,0.483381174422,0.00278498266685,0.488853782364,0.00763222924731,-308.1633,9.99991445208,0.2
31,0.473440760446,0.00278498266685,0.4784600589,0.00763222924731,-298.5714,9.99991445208,0.2
32,0.480783025751,0.00278498266685,0.479030449014,0.00763222924731,-288.9796,9.99991445208,0.2
33,0.489130069856,0.00278498266685,0.494055085659,0.00763222924731,-279.3878,9.99991445208,0.2
34,0.505412204806,0.00278498266685,0.50254922303,0.00763222924731,-269.7959,9.99991445208,0.2
35,0.487788650839,0.00278498266685,0.509255514667,0.00763222924731,-260.2041,9.99991445208,0.2
36,0.500527140874,0.00278498266685,0.510672606828,0.00763222924731,-250.6122,9.99991445208,0.2
37,0.500197759745,0.00278498266685,0.494767138236,0.00763222924731,-241.0204,9.99991445208,0.2
38,0.499171506143,0.00278498266685,0.498034258004,0.00763222924731,-231.4286,9.99991445208,0.2
39,0.493955548771,0.00278498266685,0.508326994367,0.00763222924731,-221.8367,9.99991445208,0.2
40,0.493434104265,0.00278498266685,0.501333170009,0.00763222924731,-212.2449,9.99991445208,0.2
41,0.50691876808,0.00278498266685,0.495673216958,0.00763222924731,-202.6531,9.99991445208,0.2
42,0.488187295769,0.00278498266685,0.487553105891,0.00763222924731,-193.0612,9.99991445208,0.2
43,0.488938308941,0.00278498266685,0.492508486891,0.00763222924731,-183.4694,9.99991445208,0.2
44,0.507738137667,0.00278498266685,0.503440340701,0.00763222924731,-173.8775,9.99991445208,0.2
45,0.497761730712,0.00278498266685,0.500199870306,0.00763222924731,-164.2857,9.99991445208,0.2
46,0.490948773925,0.00278498266685,0.509962424382,0.00763222924731,-154.6939,9.99991445208,0.2
47,0.498937098085,0.00278498266685,0.504620861224,0.00763222924731,-145.102,9.99991445208,0.2
48,0.500066491232,0.00278498266685,0.507758006851,0.00763222924731,-135.5102,9.99991445208,0.2
49,0.500014467766,0.00278498266685,0.494709631692,0.00763222924731,-125.9184,9.99991445208,0.2
50,0.48810774826,0.00278498266685,0.491548641887,0.00763222924731,-116.3265,9.99991445208,0.2
51,0.492794094651,0.00278498266685,0.493919033591,0.00763222924731,-106.7347,9.99991445208,0.2
52,0.476934801591,0.00278498266685,0.467274662009,0.00763222924731,-97.14286,9.99991445208,0.2
53,0.464506032655,0.00278498266685,0.463926191519,0.00763222924731,-87.55102,9.99991445208,0.2
54,0.41317520485,0.00278498266685,0.425113902698,0.00763222924731,-77.95918,9.99991445208,0.2
55,0.391196500394,0.00278498266685,0.374379104646,0.00763222924731,-68.36735,9.99991445208,0.2
56,0.385509004748,0.00278498266685,0.385598584684,0.00763222924731,-58.77551,9.99991445208,0.2
57,0.397253907078,0.00278498266685,0.401440889584,0.00763222924731,-49.18367,9.99991445208,0.2
58,0.407291713821,0.00278498266685,0.40631019778,0.00763222924731,-39.59184,9.99991445208,0.2
59,0.380000566612,0.00278498266685,0.379708324937,0.00763222924731,-30.0,9.99991445208,0.2
60,0.405992337024,0.00278498266685,0.404729095085,0.00763222924731,30.0,9.99991445208,0.2
61,0.445734030434,0.00278498266685,0.447311896327,0.00763222924731,39.59184,9.99991445208,0.2
62,0.458058147515,0.00278498266685,0.456153130109,0.00763222924731,49.18367,9.99991445208,0.2
63,0.483877212119,0.00278498266685,0.481832373566,0.00763222924731,58.77551,9.99991445208,0.2
64,0.480369560183,0.00278498266685,0.490639290435,0.00763222924731,68.36735,9.99991445208,0.2
65,0.480344758298,0.00278498266685,0.483760479165,0.00763222924731,77.95918,9.99991445208,0.2
66,0.494516010877,0.00278498266685,0.491518719783,0.00763222924731,87.55102,9.99991445208,0.2
67,0.499925846397,0.00278498266685,0.492373369888,0.00763222924731,97.14286,9.99991445208,0.2
