-8.995e+03	4.7173720e+06	1.9706790e+04
6.478e+03	-3.6624933e+03	1.9706790e+04
6.448e+03	7.0367477e+04	1.9706790e+04
6.418e+03	8.1287387e+03	1.9706790e+04
6.388e+03	5.5305256e+04	1.9706790e+04
6.358e+03	-7.4527758e+03	1.9706790e+04
6.328e+03	3.1703410e+04	1.9706790e+04
6.298e+03	-5.5539998e+04	1.9706790e+04
6.268e+03	4.1614887e+04	1.9706790e+04
6.238e+03	3.3127413e+04	1.9706790e+04
6.208e+03	1.2556313e+05	1.9706790e+04
6.178e+03	2.0405895e+04	1.9706790e+04
6.148e+03	4.3032896e+04	1.9706790e+04
6.118e+03	5.2913800e+04	1.9706790e+04
6.088e+03	2.0381717e+04	1.9706790e+04
6.058e+03	-1.8756285e+04	1.9706790e+04
6.028e+03	5.6714673e+04	1.9706790e+04
5.998e+03	-4.7075104e+04	1.9706790e+04
5.968e+03	1.3405420e+05	1.9706790e+04
5.938e+03	2.6969054e+04	1.9706790e+04
5.908e+03	-2.7707303e+04	1.9706790e+04
5.878e+03	8.9227174e+04	1.9706790e+04
5.848e+03	-5.0944894e+03	1.9706790e+04
5.818e+03	3.1245260e+04	1.9706790e+04
5.788e+03	3.4001771e+03	1.9706790e+04
5.758e+03	2.3209143e+04	1.9706790e+04
5.728e+03	9.8667713e+04	1.9706790e+04
5.698e+03	1.0718196e+05	1.9706790e+04
5.668e+03	1.4582745e+05	1.9706790e+04
5.638e+03	8.8782612e+04	1.9706790e+04
5.608e+03	4.6300488e+04	1.9706790e+04
5.578e+03	6.7997402e+04	1.9706790e+04
5.548e+03	1.2837237e+05	1.9706790e+04
5.518e+03	1.0904313e+05	1.9706790e+04
5.488e+03	7.5542000e+04	1.9706790e+04
5.458e+03	9.3938152e+04	1.9706790e+04
5.428e+03	-4.2839660e+04	1.9706790e+04
5.398e+03	3.0259225e+04	1.9706790e+04
5.368e+03	1.2316588e+05	1.9706790e+04
5.338e+03	2.0818687e+04	1.9706790e+04
5.308e+03	1.0524286e+05	1.9706790e+04
5.278e+03	1.3682747e+05	1.9706790e+04
5.248e+03	8.4926790e+04	1.9706790e+04
5.218e+03	2.9952486e+05	1.9706790e+04
5.188e+03	1.1318287e+05	1.9706790e+04
5.158e+03	2.3628050e+05	1.9706790e+04
5.128e+03	4.1689271e+05	1.9706790e+04
5.098e+03	6.2528745e+05	1.9706790e+04
5.068e+03	7.9877824e+05	1.9706790e+04
5.038e+03	1.1915537e+06	1.9706790e+04
5.008e+03	1.7205271e+06	1.9706790e+04
4.978e+03	2.8234361e+06	1.9706790e+04
4.948e+03	3.2028510e+06	1.9706790e+04
4.918e+03	1.7850596e+06	1.9706790e+04
4.888e+03	-5.8730657e+05	1.9706790e+04
4.858e+03	-2.7039834e+06	1.9706790e+04
4.828e+03	-2.8462478e+06	1.9706790e+04
4.798e+03	-1.8356950e+06	1.9706790e+04
4.768e+03	-1.1596280e+06	1.9706790e+04
4.738e+03	-6.3503449e+05	1.9706790e+04
4.708e+03	-4.2976807e+05	1.9706790e+04
4.678e+03	-3.2549796e+05	1.9706790e+04
4.648e+03	-2.1604634e+05	1.9706790e+04
4.618e+03	-1.8913854e+05	1.9706790e+04
4.588e+03	-7.1191248e+04	1.9706790e+04
4.558e+03	-9.6674448e+04	1.9706790e+04
4.528e+03	9.5307406e+04	1.9706790e+04
4.498e+03	-6.1254994e+04	1.9706790e+04
4.468e+03	-2.4949813e+04	1.9706790e+04
4.438e+03	-1.0888307e+05	1.9706790e+04
4.408e+03	2.3653705e+04	1.9706790e+04
4.378e+03	4.4870690e+04	1.9706790e+04
4.348e+03	-6.3608885e+04	1.9706790e+04
4.318e+03	5.2909005e+04	1.9706790e+04
4.288e+03	-6.8779611e+04	1.9706790e+04
4.258e+03	2.4379200e+03	1.9706790e+04
4.228e+03	-1.1701408e+04	1.9706790e+04
4.198e+03	-5.7459517e+04	1.9706790e+04
4.168e+03	-1.2535830e+05	1.9706790e+04
4.138e+03	4.3932810e+04	1.9706790e+04
4.108e+03	5.9034795e+04	1.9706790e+04
4.078e+03	-3.6392958e+02	1.9706790e+04
4.048e+03	-3.9539697e+04	1.9706790e+04
4.018e+03	1.5385937e+05	1.9706790e+04
3.988e+03	2.9342926e+04	1.9706790e+04
3.958e+03	9.7258696e+04	1.9706790e+04
3.928e+03	9.0157861e+04	1.9706790e+04
3.898e+03	-4.6199548e+03	1.9706790e+04
3.868e+03	-5.0830818e+04	1.9706790e+04
3.838e+03	3.9703360e+04	1.9706790e+04
3.808e+03	5.2941974e+04	1.9706790e+04
3.778e+03	5.8582440e+04	1.9706790e+04
3.748e+03	1.2744108e+05	1.9706790e+04
3.718e+03	8.1315361e+03	1.9706790e+04
3.688e+03	2.9331536e+04	1.9706790e+04
3.658e+03	6.5656499e+04	1.9706790e+04
3.628e+03	1.9913976e+04	1.9706790e+04
3.598e+03	1.6516527e+05	1.9706790e+04
3.568e+03	2.2738605e+04	1.9706790e+04
3.538e+03	1.1609521e+05	1.9706790e+04
3.508e+03	-6.5069036e+03	1.9706790e+04
3.478e+03	1.9901987e+04	1.9706790e+04
3.448e+03	8.1690169e+04	1.9706790e+04
3.418e+03	5.0083377e+04	1.9706790e+04
3.388e+03	-1.7867342e+03	1.9706790e+04
3.358e+03	5.7376826e+03	1.9706790e+04
3.328e+03	-4.0329320e+02	1.9706790e+04
3.298e+03	-2.3517617e+04	1.9706790e+04
3.268e+03	4.5828151e+04	1.9706790e+04
3.238e+03	-7.2569693e+04	1.9706790e+04
3.208e+03	9.0298523e+03	1.9706790e+04
3.178e+03	-7.4931377e+04	1.9706790e+04
3.148e+03	-2.5402767e+04	1.9706790e+04
3.118e+03	-3.6722462e+04	1.9706790e+04
3.088e+03	-3.6687694e+04	1.9706790e+04
3.058e+03	-4.3779537e+04	1.9706790e+04
3.028e+03	-3.7638362e+04	1.9706790e+04
2.998e+03	-9.1404813e+04	1.9706790e+04
2.968e+03	-1.3577567e+04	1.9706790e+04
2.938e+03	-6.5929006e+04	1.9706790e+04
2.908e+03	-6.7356207e+04	1.9706790e+04
2.878e+03	1.6988325e+05	1.9706790e+04
2.848e+03	4.4896266e+04	1.9706790e+04
2.818e+03	5.7169426e+04	1.9706790e+04
2.788e+03	-4.8952062e+04	1.9706790e+04
2.758e+03	3.9712352e+04	1.9706790e+04
2.728e+03	-1.3091842e+04	1.9706790e+04
2.698e+03	2.0379919e+04	1.9706790e+04
2.668e+03	8.6877080e+04	1.9706790e+04
2.638e+03	-4.6187559e+03	1.9706790e+04
2.608e+03	7.7914673e+04	1.9706790e+04
2.578e+03	-8.3930531e+03	1.9706790e+04
2.548e+03	7.3188909e+04	1.9706790e+04
2.518e+03	9.1598848e+04	1.9706790e+04
2.488e+03	1.1375231e+05	1.9706790e+04
2.458e+03	1.2697814e+05	1.9706790e+04
2.428e+03	9.2051803e+04	1.9706790e+04
2.398e+03	8.6411138e+04	1.9706790e+04
2.368e+03	3.1671240e+04	1.9706790e+04
2.338e+03	-5.5104427e+04	1.9706790e+04
2.308e+03	5.5762607e+04	1.9706790e+04
