Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1439,-350,200,1.670381663,0.444897452,5.288229937
1405,0,500,2.668860641,0.424857872,0.89598144
1402,0,250,2.762484544,0.391560475,0.275541536
1404,0,400,2.788766809,0.388380896,1.140819647
1431,340,150,2.707432386,0.334677857,1.924678964
1411,0,1400,2.808527096,0.328202464,0.596698218
1436,-200,200,2.333140396,0.318253951,1.08644177
1425,80,150,2.338825094,0.293934651,0.319775119
1406,0,600,2.583984518,0.288264013,1.190444968
1454,-100,400,2.618215055,0.286721974,1.057864984
1458,-300,400,2.599372303,0.273776282,2.211208028
1467,150,400,2.616233316,0.269181141,1.191396471
1418,-160,150,2.447099637,0.260971395,2.472615532
1434,-100,200,2.541052095,0.249828546,1.721692552
1408,0,900,2.887455358,0.249541577,1.310977893
1468,200,400,2.568731183,0.248134874,2.510193978
1474,900,400,2.355066149,0.24739844,0.648031669
1453,-50,400,2.827590043,0.244369837,0.725263503
1442,-600,200,2.06677657,0.241431232,0.14092009
1471,450,400,2.38686731,0.237327946,0.940212242
1414,0,2500,2.972081542,0.232859049,4.003286543
1417,-120,150,2.672996383,0.232775361,4.553493723
1445,150,200,3.417752469,0.232076731,1.111860174
1400,0,150,2.689435058,0.231626611,0.851459143
1435,-150,200,2.419027242,0.22683629,1.356609344
1455,-150,400,2.537658178,0.226327865,1.852723137
1415,-40,150,2.579245245,0.219171472,1.444855992
1487,300,1000,2.696376463,0.216687284,1.305176601
1466,100,400,2.528925253,0.215921834,0.698510697
1461,-750,400,2.328164534,0.215787588,1.005182021
1465,50,400,2.556504504,0.213298038,1.637953329
1486,150,1000,2.662379628,0.212192663,2.796561657
1428,200,150,2.384655135,0.206326062,3.786400716
1403,0,300,2.703468436,0.202571738,1.235059005
1407,0,700,2.477527933,0.198372404,4.478216718
1479,-300,1000,3.014417454,0.192417878,1.900053199
1409,0,1000,2.87193103,0.191850506,0.330675553
1485,50,1000,2.645910205,0.189299648,1.997639608
1473,750,400,2.189895881,0.189008877,2.459026752
1462,-900,400,2.162581667,0.18839151,0.435350606
1424,40,150,2.432728571,0.187449464,3.599421621
1491,1800,1000,2.168497116,0.182905009,2.804343921
1456,-200,400,2.436812425,0.182371817,3.982049817
1482,-1200,1000,2.089833809,0.182027524,1.964968159
1457,-250,400,2.458537285,0.179178407,0.815063804
1478,-150,1000,2.504766179,0.177775676,2.018637192
1421,-280,150,2.237299122,0.177566649,1.73813813
1489,900,1000,2.376240008,0.176730058,1.908114792
1463,-1050,400,2.259851738,0.17417205,2.644249379
1422,-340,150,2.4219976,0.173876092,2.489601042
1413,0,2000,2.975957107,0.172923019,4.247480107
1433,-50,200,2.577769288,0.171796181,1.040361624
1483,-1800,1000,2.415923103,0.171369506,3.760572036
1459,-450,400,1.80064976,0.169676175,4.879638859
1449,350,200,2.248719901,0.169238029,1.882986769
1492,2400,1000,2.326654018,0.169196689,2.328162196
1419,-200,150,2.285547707,0.16736216,3.030488604
1416,-80,150,2.370623493,0.163914874,6.404275365
1472,600,400,2.308620739,0.161222341,3.549293651
1432,400,150,2.093055424,0.160991715,0.648452592
1484,-2400,1000,2.288279323,0.159674058,2.196395061
1430,280,150,2.37716232,0.158127387,3.151632332
1443,50,200,2.602641225,0.157233692,3.765355261
1441,-500,200,2.19200575,0.15646391,1.520324089
1423,-400,150,2.360725697,0.156324549,3.922925625
1477,-50,1000,2.836376965,0.155015527,3.850682658
1488,600,1000,2.582207514,0.15167135,2.078358518
1448,300,200,2.392740266,0.150106455,3.455619508
1460,-600,400,2.314080557,0.149390364,3.102554695
1401,0,200,2.828108857,0.149000083,9.17260261
1470,300,400,2.48326186,0.14773748,2.646903061
1447,250,200,2.126755737,0.14761113,0.660132777
1440,-400,200,2.018375809,0.146976316,4.75372773
1429,240,150,2.39140977,0.143968616,1.988499549
1490,1200,1000,2.226085437,0.143900672,2.597094765
1450,400,200,2.226512679,0.141863428,0.854449413
1476,1200,400,2.264992936,0.139915157,3.027683874
1464,-1200,400,2.152112468,0.139684369,1.400197857
1420,-240,150,2.264553309,0.139020445,5.822810506
1412,0,1600,2.790080114,0.138410902,7.511852532
1410,0,1200,2.916892168,0.137178798,0.692012142
1446,200,200,1.696661275,0.135987735,0.886940365
1427,160,150,2.236471846,0.134648644,1.374176108
1481,-900,1000,2.433010702,0.134445027,6.968211873
1451,500,200,2.270318897,0.133341858,2.113057318
1475,1050,400,2.169483359,0.133299965,3.434554886
1426,120,150,2.648692793,0.129139882,7.045224638
1480,-600,1000,2.560936159,0.126736244,2.762136969
1444,100,200,2.405737381,0.115202754,2.241753175
1437,-250,200,2.281909156,0.115057293,8.276742891
1452,600,200,2.228522996,0.107734194,3.185043235
