Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,250,400,27.767958688000608,5.464741432993669,0.19422501796916422
1468,200,400,30.763943792971393,1.1739804399024765,4.255891728827898
1465,50,400,39.47587344949457,2.862180289519137,0.8120358678368674
1464,-1200,400,6.2170924364702795,2.551720371230793,0.5164815868873535
1467,150,400,34.99493810437833,1.3146960361762157,1.8921881502667524
1466,100,400,35.37982876248682,2.7441370160522087,0.39221779269343837
1461,-750,400,10.247839628788903,2.7580754429448655,0.415625761910764
1460,-600,400,12.362804152160663,2.9288378012078375,0.3646922397024193
1463,-1050,400,5.768167347519046,0.9459378510749763,7.432625856206482
1462,-900,400,8.198825492595898,1.62922877359001,0.12003238726052776
1490,1200,1000,15.695152821013847,2.689715675621058,0.2632964731422262
1491,1800,1000,11.111134665667885,0.971112443649008,1.6706536083921577
1492,2400,1000,7.400103007788983,2.1798452562316464,0.6018208902777165
1418,-160,150,21.154612135007483,1.2739753603303534,10.901720181876557
1419,-200,150,15.110556672013587,2.8781140372759118,0.24178568712927812
1410,0,1200,37.22202476415608,2.5269835021308564,0.8251377437253795
1411,0,1400,33.795691556505844,7.428293609545965,0.15933951191901113
1412,0,1600,37.22766782859056,2.327760802923463,2.8056547932745124
1413,0,2000,36.3639981931518,1.1681547588684094,4.834916411730696
1414,0,2500,36.63214440310786,1.7809487303340636,0.9199977833399927
1415,-40,150,40.183072909473715,4.845316422869851,0.8438373028162853
1416,-80,150,33.000213689433146,1.850785989287726,2.882276101852608
1417,-120,150,25.707294256285326,1.7981453380927568,1.4733030424009945
1483,-1800,1000,10.99931417800819,2.292189471571905,0.5314666073236256
1482,-1200,1000,14.807619886057207,6.11859660299418,0.2096827295732861
1481,-900,1000,21.727030702452463,0.9509301059619268,17.99033000318274
1480,-600,1000,27.260960507229225,2.2079607574870552,0.8813757199948329
1487,300,1000,34.135239539537096,3.077573706906557,1.9030474622014466
1486,150,1000,35.57977808633749,2.0865050671493437,0.709769234507293
1485,50,1000,37.419092221671505,2.539614217333088,0.5542700238043925
1484,-2400,1000,6.1461518718353245,2.851854007138179,0.29533909937294467
1489,900,1000,19.542356834137415,2.5798975488272275,0.3051118652001798
1488,600,1000,27.613904701353665,1.4302802449865744,1.226911754253919
1409,0,1000,39.15621418162848,5.490752519545054,0.09317060491620942
1408,0,900,36.67416085731327,3.5006755316406912,0.4180934059229947
1403,0,300,39.82211889299189,2.6781568945795318,1.3125601003193763
1402,0,250,41.01055558229467,1.7013459842517125,0.9250624641513859
1401,0,200,41.11824721940407,5.619297709506791,0.16802626259607162
1400,0,150,38.961655850462506,6.940475068744076,0.21577651436516984
1407,0,700,37.640717660405414,1.0659560674355633,15.77564319712919
1406,0,600,39.29313920737063,3.3046467925468956,0.7036532157861615
1405,0,500,38.8087200454719,1.3841455617449092,0.9777246369865846
1404,0,400,41.29416255880647,4.2949506060730975,0.1137729478082909
1436,-200,200,22.213800423953728,1.189042828543863,0.5950904235781305
1437,-250,200,17.577796718444414,1.9877961810898748,1.3048557024446352
1434,-100,200,31.905735337582236,4.996569438136058,0.04351726160644857
1435,-150,200,26.469328365856363,2.2211152110323584,0.6719254181679469
1432,400,150,5.77701425454149,0.8149975936115247,3.1716161871553092
1433,-50,200,39.315661026163006,2.4020991637139777,0.7779181665783244
1430,280,150,9.124989200199042,3.7063449657767213,0.2688837800112478
1431,340,150,9.91576224809676,3.1508635120976,0.9768529598470778
1438,-300,200,14.297242473373501,1.0200851950020557,2.1619222254748114
1439,-350,200,11.030516352998177,3.0598146953070455,0.5316109505020534
1421,-280,150,8.576384714016685,2.2670370225980965,0.6669078219145648
1420,-240,150,11.467281654933704,0.9402600467305562,6.039861849620788
1423,-400,150,6.076087304013604,2.180584766428536,1.1294259301217422
1422,-340,150,8.929310453515901,2.059251569816889,0.475897431646645
1425,80,150,32.10688795742567,3.4960513671263054,0.5551590394351433
1424,40,150,40.595916657241204,7.7879897639828375,0.07003185453084756
1427,160,150,18.766162579969574,4.071306528817598,0.14886018437878773
1426,120,150,24.010033413057442,6.106764175695729,0.20674496901265393
1429,240,150,11.867925329878869,0.8124037303427518,2.1509878178762896
1428,200,150,16.212424885989897,4.023478116526063,0.23502133745697043
1454,-100,400,37.0268153691519,2.4916123738804745,0.9087481152338551
1455,-150,400,36.07844223546328,2.688375299064299,1.76305663718815
1456,-200,400,32.272033635013884,2.7118629396816805,1.3008844574442961
1457,-250,400,28.526052786797994,1.4320829372329822,3.808892302488495
1450,400,200,8.326800266674333,0.8695554703032016,3.9380030022780455
1451,500,200,8.115498729431053,2.2153773404704964,1.2172512002557014
1452,600,200,5.886680000673378,1.7665348326247494,0.8221471628272058
1453,-50,400,38.098527478226465,3.0264159139068547,0.34681893192815705
1458,-300,400,24.952587778746203,1.3315146020041329,1.5411237056095735
1459,-450,400,17.396053102980737,1.6132779442723588,0.7799043697721462
1447,250,200,17.497779983866295,2.0548920306488094,0.8634069191704489
1446,200,200,18.21453203355432,5.393948893062898,0.06526165427703319
1445,150,200,27.005078157887336,1.498875506783718,0.538104040159804
1444,100,200,32.23616525195303,1.3235613669895694,1.254679853597959
1443,50,200,39.48962803488401,8.988620678225068,0.23171355073901792
