Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1468,200,400,8.631085734,1.320892727,0.153580049
1459,-450,400,4.747792513,0.965514811,0.510939271
1400,0,150,15.64085265,0.950423157,0.658272723
1412,0,1600,3.596297431,0.874954593,0.064441432
1425,80,150,13.73930154,0.859689615,1.037090771
1426,120,150,11.08691788,0.795183718,0.409620489
1478,-150,1000,4.931199981,0.766752621,0.320165264
1454,-100,400,8.714287924,0.756484836,0.364653516
1405,0,500,8.485325859,0.725735556,1.000650322
1419,-200,150,6.14247834,0.637288083,1.652076888
1444,100,200,12.97479728,0.614111359,0.44055874
1404,0,400,9.739796228,0.611255333,1.001013008
1456,-200,400,6.87410287,0.6020858,0.398677039
1457,-250,400,5.556700839,0.590549955,0.219762112
1406,0,600,7.496058113,0.586802836,0.814916416
1451,500,200,3.374607,0.529257353,0.332847543
1484,-2400,1000,2.818675823,0.479111299,0.220631107
1487,300,1000,4.356831321,0.477047386,0.488235883
1415,-40,150,13.00552876,0.47165539,0.773079952
1413,0,2000,3.680657031,0.468743466,0.896099891
1476,1200,400,2.01724431,0.451142514,0.453067353
1440,-400,200,3.028272256,0.445513953,0.100281424
1408,0,900,4.907061737,0.442725351,0.632569196
1450,400,200,3.699115913,0.435795816,0.33160705
1423,-400,150,2.727634125,0.406325736,0.330279129
1431,340,150,3.941036509,0.402404773,0.780773432
1409,0,1000,4.499162703,0.399661103,0.360095678
1491,1800,1000,2.525591903,0.397698739,0.437166773
1453,-50,400,9.288931323,0.388598308,0.802617606
1429,240,150,5.860996475,0.366761564,1.028175921
1448,300,200,5.257919991,0.362842812,0.510554922
1472,600,400,3.571426419,0.359697061,1.927786977
1460,-600,400,3.470469364,0.353048609,0.572807307
1442,-600,200,2.39472062,0.352374681,0.883324863
1436,-200,200,5.612946936,0.348998236,0.545855324
1433,-50,200,11.82786879,0.347903851,3.426943111
1427,160,150,8.54729498,0.340160383,0.787549131
1488,600,1000,3.790394218,0.32906427,0.438331954
1445,150,200,10.23438808,0.321579763,1.395666359
1411,0,1400,4.002903547,0.311920144,2.209267808
1401,0,200,14.16836113,0.310869815,6.586063498
1410,0,1200,4.178619441,0.310648283,1.511111342
1435,-150,200,7.426734184,0.306406081,1.050468024
1434,-100,200,9.617160197,0.304246898,1.227416061
1466,100,400,9.402213577,0.289427731,0.295846414
1416,-80,150,10.43900791,0.287717221,1.303896791
1420,-240,150,4.267190362,0.28451832,0.936530795
1430,280,150,4.875333419,0.283578175,2.257302897
1424,40,150,15.02774266,0.276197701,3.30147221
1463,-1050,400,2.851113841,0.272941685,2.785274307
1464,-1200,400,2.801392047,0.271543953,0.35765597
1469,250,400,7.695343389,0.270536909,4.675999848
1446,200,200,8.06022264,0.268576235,0.486800872
1486,150,1000,4.646832735,0.25903769,0.775995371
1473,750,400,3.176177162,0.251186307,0.666541212
1407,0,700,5.966476857,0.247190359,5.792326869
1417,-120,150,7.813889489,0.243552683,0.894673516
1402,0,250,12.58324987,0.242406494,13.9312361
1485,50,1000,4.569850544,0.237351319,2.534251716
1443,50,200,13.99318633,0.235908883,9.981180867
1455,-150,400,7.489612321,0.232300402,2.368135941
1438,-300,200,4.028673883,0.229445359,0.326196066
1470,300,400,6.438340442,0.227380249,0.841821288
1458,-300,400,4.950112417,0.226500682,1.499944673
1480,-600,1000,3.50156747,0.223738536,2.14579773
1461,-750,400,3.036649183,0.221762418,1.728181033
1467,150,400,8.902142245,0.219949774,1.305565822
1452,600,200,2.908130036,0.216538663,0.6014326
1403,0,300,11.72771838,0.215719554,4.586442109
1465,50,400,10.18558259,0.215185311,1.933795461
1482,-1200,1000,2.987397974,0.214383195,0.493972476
1471,450,400,4.775407649,0.209092189,0.745749555
1432,400,150,3.324511455,0.208103745,2.326013653
1422,-340,150,3.383810845,0.206550779,3.253243547
1428,200,150,6.940786262,0.206452535,2.036154292
1447,250,200,6.646667714,0.205397592,1.171592778
1421,-280,150,3.577844215,0.204214405,1.717295069
1483,-1800,1000,2.699248277,0.201727283,1.628958072
1418,-160,150,6.049223772,0.201386876,2.288137554
1474,900,400,3.108473379,0.199123872,2.32333373
1462,-900,400,2.786269822,0.198640775,1.454261264
1437,-250,200,4.616478364,0.195726233,3.215538181
1414,0,2500,3.280135779,0.191367868,4.851007496
1479,-300,1000,4.302283806,0.187441696,2.76509497
1492,2400,1000,2.591486432,0.183034404,0.575910842
1490,1200,1000,2.811912512,0.182876029,0.849039414
1489,900,1000,3.373159982,0.175006087,6.866223456
1449,350,200,4.582659597,0.173462236,1.63290949
1481,-900,1000,2.999072664,0.173002193,0.840005625
1441,-500,200,2.704786648,0.172786449,1.32813716
1439,-350,200,3.408452291,0.169718651,2.129586518
1475,1050,400,2.723734604,0.167396589,4.962257413
