Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,250,400,5.19838502577,0.155632770621,1.24282084165
1468,200,400,5.55884510671,0.105881735924,0.332899487512
1465,50,400,6.64571200539,0.124844399023,6.60989707173
1464,-1200,400,2.08418693378,0.105208907729,0.832131351624
1467,150,400,5.88562851595,0.0979816433851,2.1893863972
1466,100,400,6.33886797423,0.131921893467,4.69513432262
1461,-750,400,2.39612188401,0.127596892099,0.200796118746
1460,-600,400,2.66893446079,0.129242578431,1.62163599826
1463,-1050,400,2.02997447191,0.121145570835,0.929962668368
1462,-900,400,2.21549151382,0.156315211934,0.252805329608
1490,1200,1000,2.39492180324,0.120385832505,1.43955664401
1491,1800,1000,2.08989940859,0.143893786848,0.359358230492
1492,2400,1000,2.02421579526,0.155090568326,0.128706315243
1418,-160,150,3.76472921813,0.10273516383,0.823430943664
1419,-200,150,3.2861586093,0.116418897621,1.60728343026
1410,0,1200,4.3210502927,0.110233905666,14.6890398906
1411,0,1400,3.8943355341,0.140446991179,8.23646347588
1412,0,1600,3.62767231812,0.0962684371685,5.50887632539
1413,0,2000,3.31996938364,0.123449997562,4.92829654569
1414,0,2500,2.91930088387,0.16268098053,3.35107324317
1415,-40,150,6.53934350756,0.12764575789,0.400549627603
1416,-80,150,5.54676223276,0.149836051565,1.06717282876
1417,-120,150,4.57520968017,0.137852764791,1.85913309584
1483,-1800,1000,2.16238675768,0.0876930746815,1.40564204665
1482,-1200,1000,2.35706263705,0.154452349723,1.5936805028
1481,-900,1000,2.73680236232,0.109522497075,0.553601414926
1480,-600,1000,3.26984497936,0.0899167356519,1.74104872886
1487,300,1000,4.36447691287,0.103863769929,5.95313170491
1486,150,1000,4.73784855922,0.154778570806,2.57455028101
1485,50,1000,4.826556515,0.109453703972,3.11638146224
1484,-2400,1000,1.93611244773,0.0850919226956,2.18400403844
1489,900,1000,2.97028371798,0.112638633142,1.18808202997
1488,600,1000,3.60372192164,0.102708158904,1.93007172036
1409,0,1000,4.80560706955,0.146969288077,6.65180146407
1408,0,900,5.03004776172,0.110733102948,6.61089211763
1403,0,300,6.90844432143,0.120690263325,17.9938930731
1402,0,250,7.20968669839,0.117079946559,13.0407979986
1401,0,200,7.27568104544,0.107866330648,12.9778188209
1400,0,150,7.40036683039,0.270474438178,9.11442199524
1407,0,700,5.56134148662,0.121164588878,12.593316883
1406,0,600,6.14181713746,0.111053123313,12.5828427565
1405,0,500,6.45957282769,0.101755336192,13.58204515
1404,0,400,6.70200729287,0.108157906032,17.9608717746
1436,-200,200,4.06144399174,0.144499865214,1.79915923791
1437,-250,200,3.32055356612,0.165778049905,0.443143045793
1434,-100,200,5.47526355732,0.106544555792,3.14259250702
1435,-150,200,4.74016429552,0.157749618046,1.57497806622
1432,400,150,2.33585973122,0.114715230454,2.63209204279
1433,-50,200,6.55369227202,0.106380786322,0.936215353678
1430,280,150,2.97787890183,0.100063120409,5.24119659221
1431,340,150,2.65153228455,0.0844747029439,0.449844825042
1438,-300,200,3.0538213737,0.132053305415,1.09372779957
1439,-350,200,2.87749966205,0.0886134917292,1.46830891298
1421,-280,150,2.72005878683,0.111680275561,2.35104043818
1420,-240,150,3.00188995295,0.133162234372,1.10597981515
1423,-400,150,2.30052095046,0.13703532137,0.738945584988
1422,-340,150,2.50468572258,0.0990721737375,0.899776605865
1425,80,150,6.16841245192,0.108341313811,1.87540793048
1424,40,150,7.06549726041,0.251358368356,1.29215406261
1427,160,150,4.16671567412,0.0911817977589,1.31845635704
1426,120,150,5.18535989502,0.107257844402,0.950360248394
1429,240,150,3.18023368728,0.167473869897,0.391605608756
1428,200,150,3.73698433501,0.123115041055,2.19858623428
1454,-100,400,6.04146484137,0.172105032718,2.59276837676
1455,-150,400,5.50108496018,0.13934614339,2.61130385163
1456,-200,400,5.03877610666,0.165760530414,1.59089274232
1457,-250,400,4.63880853595,0.134047780275,0.780490042223
1450,400,200,2.75234773044,0.105371923034,0.189137380552
1451,500,200,2.41004529236,0.116652121445,1.56023950575
1452,600,200,2.22472723014,0.127047008304,2.59592185359
1453,-50,400,6.42487105466,0.111736601238,7.06052063104
1458,-300,400,4.12261288643,0.117914231459,4.04339448956
1459,-450,400,3.27110475711,0.120572118343,1.29318726312
1447,250,200,3.78592102134,0.12677992614,0.534095850634
1446,200,200,4.38065206447,0.0953139265921,2.69815528379
1445,150,200,5.19302224376,0.140914309105,2.81475889569
1444,100,200,6.19734633765,0.173310454278,2.009596662
1443,50,200,6.79062107053,0.173998940589,1.08039932125
1442,-600,200,2.18700151102,0.159057271463,1.00571284595
1441,-500,200,2.32701190113,0.149161429755,0.574538464558
1440,-400,200,2.56031021884,0.111934478927,1.41312401834
1449,350,200,2.95942525574,0.0942361747006,3.8004905983
1448,300,200,3.27958978086,0.116355498025,1.62178124527
1472,600,400,2.95285783749,0.129226981931,0.483405840967
1473,750,400,2.48691645383,0.117813834789,2.04635774868
1470,300,400,4.67912604437,0.21125294944,0.246709800108
1471,450,400,3.51345100135,0.127090192527,2.24529975
1476,1200,400,2.04682651128,0.130130707871,0.602351260334
1477,-50,1000,4.76096253899,0.174496182628,2.33308454816
1474,900,400,2.1561758983,0.127733709336,0.774014184273
1475,1050,400,2.12104220146,0.194218753806,0.793406999149
1478,-150,1000,4.54024396645,0.106191895163,5.104564872
1479,-300,1000,4.02313367025,0.0978955581596,6.40640234933
