Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1421,30,50,24.72075746,0.963199261,1.222807675
1415,-20,50,24.17803461,0.924165242,0.582488445
1420,20,50,27.06561671,0.902721764,2.120444132
1423,50,50,18.67776648,0.893288736,1.065273421
1422,40,50,21.61264464,0.890858695,0.128529633
1426,70,50,14.66059679,0.881044124,0.410395936
1425,60,50,17.12992137,0.876193812,0.655445755
1429,100,50,9.974943798,0.806476732,0.441324234
1416,-60,50,11.7736623,0.799323627,0.205305473
1427,80,50,12.79635858,0.795003761,0.299430105
1424,60,50,16.1920183,0.756208237,0.372875919
1428,90,50,11.16239397,0.73248108,0.388482124
1431,140,50,7.228709426,0.726600565,0.045307759
1418,-140,50,5.359325139,0.714685958,0.403538396
1430,120,50,7.864069017,0.70283408,0.709865537
1432,180,50,5.706769344,0.675679837,0.778228593
1417,-100,50,7.411064638,0.642379391,1.580583642
1419,-180,50,4.647962917,0.594020581,0.907356222
1400,0,150,6.65800611,0.831870289,204.5941854
1401,0,200,9.172728134,0.871595726,30.71950652
1444,30,200,15.43265183,0.857830761,0.258524704
1446,50,200,14.66776757,0.850979779,1.930935328
1445,40,200,14.7091556,0.831424243,0.476138671
1433,-20,200,15.17194322,0.822912333,0.088707943
1452,100,200,13.20207926,0.810090275,1.250760584
1447,60,200,15.16100675,0.808818284,0.423366123
1443,20,200,15.28266431,0.792226725,0.243159923
1448,60,200,14.65180862,0.785385852,1.835586845
1437,-180,200,8.034336144,0.780512689,0.61706459
1434,-60,200,13.00246015,0.753142912,1.056181785
1451,90,200,13.73055754,0.74751039,0.474455691
1449,70,200,14.62608673,0.745069192,0.615037648
1450,80,200,14.21271731,0.739446314,0.079434846
1442,-640,200,4.644036083,0.708290837,0.340685466
1456,220,200,8.482165176,0.701499918,0.610001227
1453,120,200,12.64605534,0.701444935,1.015323009
1436,-140,200,9.629407293,0.692470833,1.406018773
1435,-100,200,10.63349342,0.689606434,0.654413097
1455,180,200,9.85141731,0.675319618,1.915980604
1439,-280,200,6.587731544,0.667897183,0.355450522
1459,340,200,6.016696804,0.659202892,0.416027683
1454,140,200,12.09648696,0.65621668,0.567957053
1438,-220,200,7.573465245,0.655558913,0.873302528
1440,-340,200,6.035005089,0.655491687,0.221856049
1458,300,200,6.672762949,0.647844662,0.885099725
1441,-440,200,4.819635398,0.640516263,0.375426441
