Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,250,400,14.5070011172,0.207701977478,1.38782551885
1468,200,400,15.7268185009,0.295824607574,0.356232127353
1465,50,400,19.2037068596,0.209403435308,1.92048535838
1464,-1200,400,5.00674008026,0.192526452614,0.938747482726
1467,150,400,17.1935602221,0.405603162066,0.355501052237
1466,100,400,18.1608411703,0.33294592272,2.42598324018
1461,-750,400,7.11475957565,0.265265605861,1.19419232136
1460,-600,400,8.53658245244,0.269586460591,0.630846770965
1463,-1050,400,5.53559110303,0.16250976918,1.66014010582
1462,-900,400,6.01909327499,0.266438449918,0.905045087617
1490,1200,1000,9.65790510343,0.260161355032,1.11507037598
1491,1800,1000,7.03158196321,0.212176863729,1.58912056898
1492,2400,1000,5.67560445383,0.199642093789,0.395732120646
1418,-160,150,11.6188991078,0.179274534872,3.63066176375
1419,-200,150,10.0069818055,0.19264184821,2.39154554923
1410,0,1200,19.1830926767,0.285003030556,1.09288615289
1411,0,1400,19.0056456581,0.291657022297,0.727186659001
1412,0,1600,18.8274544595,0.274489564609,1.42693716592
1413,0,2000,19.0621734966,0.209577669222,1.25223109213
1414,0,2500,18.5967735048,0.400579242228,1.03700590732
1415,-40,150,18.773163747,0.217588219155,2.1551408429
1416,-80,150,16.5736470918,0.32339317028,0.043946958126
1417,-120,150,13.7918455926,0.227814502159,0.245245901565
1483,-1800,1000,7.20354590858,0.187602434869,1.59131913663
1482,-1200,1000,9.74961769918,0.228370412159,0.463318742457
1481,-900,1000,11.9339683985,0.187187967531,2.50045378559
1480,-600,1000,14.9443262722,0.263933056613,1.25885247156
1487,300,1000,17.7155807189,0.227478619177,0.858880271823
1486,150,1000,18.6660777231,0.236374806272,1.1023985424
1485,50,1000,18.8249631062,0.221446321851,6.13395057562
1484,-2400,1000,5.80879794123,0.15534641563,3.52223867175
1489,900,1000,11.7646440342,0.201707598482,1.59727279449
1488,600,1000,14.7274220794,0.230684635486,2.33732423073
1409,0,1000,19.0857115488,0.325673724418,0.761789918058
1408,0,900,18.9191252069,0.284538188108,1.52469501755
1403,0,300,19.5057183565,0.242937190834,0.945779292202
1402,0,250,19.6780350643,0.266888880862,1.41373230123
1401,0,200,18.9422654831,1.16370655473,0.414237930093
1400,0,150,19.876141214,0.430994546304,0.313111392129
1407,0,700,19.2329346258,0.213411966937,2.97273010202
1406,0,600,19.2352245145,0.228546981983,3.51935890379
1405,0,500,19.1227519045,0.310272302516,2.78004513962
1404,0,400,19.4038567275,0.387838167657,0.420240214856
1436,-200,200,12.1438539216,0.20323158063,3.05447524498
1437,-250,200,10.6512202595,0.25251473396,0.288909345686
1434,-100,200,17.0171134826,0.224395585289,0.582900552094
1435,-150,200,14.2713308665,0.200541843903,0.934403725788
1432,400,150,5.4621166806,0.17713285119,0.357169690814
1433,-50,200,18.7824784689,0.434392415846,0.0558903794439
1430,280,150,6.95188493544,0.159676263803,1.03546438712
1431,340,150,5.98472918291,0.15117820524,2.38716340195
1438,-300,200,9.17233020496,0.171509280446,0.546056576501
1439,-350,200,8.13190150039,0.216817852508,0.605707614705
1421,-280,150,8.04073482056,0.152701180527,1.2564411541
1420,-240,150,8.8363623823,0.368248433537,0.368576963373
1423,-400,150,6.28353873783,0.147326445178,2.76389840891
1422,-340,150,6.90805946813,0.149785902037,2.26698223712
1425,80,150,15.8562619256,0.238984556657,0.248464870656
1424,40,150,18.5665359627,0.246946601636,3.06998356853
1427,160,150,10.7335072407,0.24708967338,0.81358426181
1426,120,150,12.9178963794,0.268730846902,0.972661619724
1429,240,150,7.89387879198,0.219970727033,0.572216534934
1428,200,150,8.84985165944,0.155168522217,7.48616824928
1454,-100,400,18.5081215017,0.201866069366,2.61291850736
1455,-150,400,17.5618479384,0.318017077904,0.425590669901
1456,-200,400,16.4105593169,0.208582010688,2.76331806193
1457,-250,400,15.237136686,0.228868182359,2.13840984006
1450,400,200,6.57704750821,0.146239316164,2.38106557885
1451,500,200,5.58700270148,0.437542214645,0.234906483446
1452,600,200,4.96654444851,0.160103507896,0.358470477767
1453,-50,400,19.4457647352,0.34717257282,1.29125653313
1458,-300,400,13.8849518549,0.210169479578,1.62426374357
1459,-450,400,10.7163447864,0.251601485054,0.443437843036
1447,250,200,9.35290634356,0.326206496499,0.202683763193
1446,200,200,11.2623840204,0.185062656877,1.97234565889
1445,150,200,13.2685782166,0.212439373762,0.613724543153
1444,100,200,15.8224091511,0.18028789381,2.85973969069
1443,50,200,18.2296758313,0.233584112106,1.87776699085
1442,-600,200,5.36104986027,0.180063950337,1.44400694772
1441,-500,200,6.26972784856,0.152123714788,1.7053824544
1440,-400,200,7.39843215179,0.171919195277,1.93995530167
1449,350,200,7.3178577303,0.224388341679,0.343623318015
1448,300,200,8.18261650927,0.152901476333,1.39916503504
1472,600,400,8.114094338,0.179498054301,0.323599023856
1473,750,400,6.72694009773,0.171648602315,1.33081667095
1470,300,400,13.1570144144,0.202903801878,0.444905953357
1471,450,400,10.1610575121,0.225037096451,1.73291066761
1476,1200,400,5.17745118499,0.223629065877,0.565183110905
1477,-50,1000,19.135689557,0.316334981625,1.80355968172
1474,900,400,6.03273852323,0.142853943791,1.22388579876
1475,1050,400,5.41316137051,0.256466069925,0.0848789983418
1478,-150,1000,18.6070857239,0.252300436489,3.42631394215
1479,-300,1000,17.9190495724,0.237080024503,3.45043420714
